Clymenella_torquata,species,adults,1.488955201,marine,2
Eteone_lactea,species,adults,0.300466371,marine,2
Eteone_heteropoda,species,adults,0.300466371,marine,2
Eumida_sanguinea,species,adults,0.217374008,marine,2
Glycera_dibranchiata,species,adults,3.186612559,marine,2
Glycinde_solitaria,species,adults,0.509329999,marine,2
Haploscoloplos_fragilis,species,adults,0.092771797,marine,2
Heteromastus_filiformis,species,adults,0.300466371,marine,2
Laeonereis_culveri,species,adults,0.635462588,marine,2
Loimia_medusa,species,adults,11.67927727,marine,2
Lumbrineris_fragilis,species,adults,10.48662022,marine,2
Marenzelleria_viridis,species,adults,0.852227319,marine,2
Nephtys_incisa,species,adults,0.217374008,marine,2
Nereis_succinea,species,adults,0.300466371,marine,2
Notomastus_sp.,genus,adults,6.383290684,marine,2
Paramphinome_sp.,genus,adults,0.011827192,marine,2
Paranaitis_speciosa,species,adults,0.015382705,marine,2
Paraprionospio_pinnata,species,adults,0.14822689,marine,2
Pectinaria_gouldii,species,adults,0.05070428,marine,2
Pherusa_affinis,species,adults,0.14822689,marine,2
Phyllodoce_fragilis,species,adults,0.217374008,marine,2
Polydora_aggregata,species,adults,0.05070428,marine,2
Polydora_ligni,species,adults,0.635462588,marine,2
Polydora_cornuta,species,adults,0.05070428,marine,2
Praxillella_praetermissa,species,adults,0.635462588,marine,2
Pseudoeurythoe_paucibranchiata,species,adults,0.635462588,marine,2
Sabaco_elongatus,species,adults,0.635462588,marine,2
Sabellaria_vulgaris,species,adults,0.300466371,marine,2
Scolecolepides_viridis,species,adults,162.165648,marine,2
Scolelepis_squamata,species,adults,0.257162735,marine,2
Scoloplos_robustus,species,adults,0.635462588,marine,2
Sigambra_tentaculata,species,adults,1.9e-5,marine,2
Spio_setosa,species,adults,0.157719419,marine,2
Spiochaetopterus_oculatus,species,adults,1.10248078,marine,2
Spiophanes_bombyx,species,adults,9.39e-5,marine,2
Streblospio_benedicti,species,adults,0.001726663,marine,2
Limulus_polyphemus,species,adults,2000,marine,2
Cancer_irroratus,species,adults,180,marine,2
Pagurus_annulipes,species,adults,0.8,marine,2
Panopeus_herbsti,species,adults,5,marine,2
Pagurus_pollicaris,species,adults,3,marine,2
Upogebia_affinis,species,adults,0.635462588,marine,3
Palaemonetes_pugio,species,adults,0.118805423,marine,3
Palaemonetes_intermedius,species,adults,0.083298185,marine,3
Palaemonetes_vulgaris,species,adults,0.118805423,marine,3
Ovalipes_ocellatus,species,adults,17.7,marine,2
Callinectes_similis,species,adults,320,marine,2
Pagurus_longicarpus,species,adults,1,marine,2
Squilla_empusa,species,adults,6.383290684,marine,3
Sesarma_reticulatum,species,adults,8.9,marine,2
Uca_pugnax,species,adults,2.1,marine,2
Uca_minax,species,adults,6.9,marine,2
Uca_pugilator,species,adults,2.3,marine,2
Crangon_septemspinosa,species,adults,0.4,marine,3
Callinectes_sapidus,species,adults,380,marine,2
Rhithropanopeus_harrisii,species,adults,2.15,marine,2
Ampelisca_verrilli,species,adults,0.011827192,marine,3
Ampelisca_vadorum,species,adults,0.011827192,marine,3
Ampithoe_longimana,species,adults,0.023974552,marine,2
Batea_catharinensis,species,adults,0.001177408,marine,3
Caprella_penantis,species,adults,0.034575145,marine,3
Cerapus_tubularis,species,adults,0.021639787,marine,3
Corophium_tuberculatum,species,adults,0.001177408,marine,3
Cymadusa_compta,species,adults,0.001177408,marine,3
Elasmopus_levis,species,adults,0.001177408,marine,3
Gammarus_mucronatus,species,adults,0.001177408,marine,3
Jassa_falcata,species,adults,0.001177408,marine,3
Melita_appendiculata,species,adults,0.001177408,marine,3
Rudilemboides_naglei,species,adults,0.001177408,marine,3
Stenothoe_minuta,species,adults,0.001177408,marine,3
Pleusymtes_glaber,species,adults,0.001057174,marine,3
Mysidopsis_bigelowi,species,adults,0.002042716,marine,3
Apocorophium_lacustre,species,adults,0.001726663,marine,3
Monocorophium_insidiosum,species,adults,0.001726663,marine,3
Gammarus_fasciatus,species,adults,0.001177408,marine,3
Gammarus_daiberi,species,adults,0.001177408,marine,3
Gammarus_tigrinus,species,adults,0.001177408,marine,3
Hyalella_azteca,species,adults,0.005047659,marine,3
Lembos_smithi,species,adults,0.001177408,marine,3
Lepidactylus_dytiscus,species,adults,0.001177408,marine,3
Leptocheirus_plumulosus,species,adults,0.001177408,marine,2
Marinogammarus_stoerensis,species,adults,0.003159213,marine,3
Melita_nitida,species,adults,7.36913e-4,marine,3
Microprotopus_raneyi,species,adults,0.001177408,marine,3
Monoculodes_edwardsi,species,adults,0.001177408,marine,3
Paracaprella_tenuis,species,adults,0.001177408,marine,3
Photis_reinhardi,species,adults,0.001177408,marine,3
Podoceropsis_nitida,species,adults,0.001177408,marine,3
Siphonoecetes_smithianus,species,adults,0.001177408,marine,3
Unciola_irrorata,species,adults,0.001177408,marine,3
Acetes_americanus,species,adults,0.034575145,marine,3
Alpheus_heterochaelis,species,adults,0.092771797,marine,3
Alpheus_normanni,species,adults,0.004045752,marine,3
Arenaeus_cribrarius,species,adults,122,marine,2
Carcinus_sp.,genus,adults,NA,marine,NA
Emerita_talpoida,species,adults,3,marine,2
Euceramus_praelongus,species,adults,3,marine,2
Eurypanopeus_depressus,species,adults,1,marine,2
Hexapanopeus_angustifrons,species,adults,1.2,marine,2
Hippolyte_pleuracantha,species,adults,9.39e-5,marine,3
Lepidopa_websteri,species,adults,1.5,marine,2
Libinia_emarginata,species,adults,194.9,marine,2
Lucifer_faxoni,species,adults,0.007402367,marine,3
Lysmata_wurdemanni,species,adults,1.71891e-4,marine,3
Macrobrachium_ohione,species,adults,0.635462588,marine,3
Munida_sp.,genus,adults,4,marine,2
Naushonia_crangonoides,species,adults,0.065947102,marine,3
Dyspanopeus_sayi,species,adults,3,marine,2
Dyspanopeus_texanus,species,adults,3,marine,2
Ogyrides_limicola,species,adults,0.013543844,marine,3
Penaeus_aztecus,species,adults,22,marine,3
Pinnixa_chaetopterana,species,adults,0.8,marine,2
Pinnotheres_maculatus,species,adults,0.7,marine,2
Polyonyx_gibbesi,species,adults,1.2,marine,2
Portunus_gibbesii,species,adults,10.3,marine,2
Portunus_spinimanus,species,adults,NA,marine,NA
Processa_sp.,genus,adults,0.14822689,marine,3
Rhithropanopeus_hermandii,species,adults,1.8,marine,2
Trachypenaeus_spp.,genus,adults,0.3977214,marine,3
Bowmaniella_dissimilis,species,adults,0.003159213,marine,3
Heteromysis_formosa,species,adults,0.003159213,marine,3
Metamysidopsis_sp.,genus,adults,0.001726663,marine,3
Neomysis_americana,species,adults,0.005047659,marine,3
Arctica_islandica,species,adults,0.011,marine,2
Yoldia_limatula,species,adults,1.56,marine,2
Pitar_morrhuanus,species,adults,1.56,marine,2
Cerastoderma_pinnulatum,species,adults,0.05070428,marine,2
Rotifers,NA,NA,3.02e-6,marine,3
Ciliates,NA,NA,1.32e-8,marine,3
Centropages_hamatus,species,adults,4.01e-5,marine,3
Centropages_furcatus,species,adults,4.01e-5,marine,3
Diaptomus_sp.,genus,adults,4.01e-5,marine,3
Eucalanus_pileatus,species,adults,4.01e-5,marine,3
Eurytemora_affinis,species,adults,4.01e-5,marine,3
Eurytemora_americana,species,adults,4.01e-5,marine,3
Labidocera_aestiva,species,adults,4.01e-5,marine,3
Labidocera_wollastoni,species,adults,4.01e-5,marine,3
Nannocalanus_sp.,genus,adults,4.01e-5,marine,3
Paracalanus_crassirostris,species,adults,1.90437e-4,marine,3
Paracalanus_indicus,species,adults,1.90437e-4,marine,3
Pontella_meadi,species,adults,4.01e-5,marine,3
Pontella_pennata,species,adults,4.01e-5,marine,3
Pseudodiaptomus_coronatus,species,adults,4.01e-5,marine,3
Rhincalanus_nasutus,species,adults,4.01e-5,marine,3
Temora_longicornis,species,adults,9.39e-5,marine,3
Temora_turbinata,species,adults,9.39e-5,marine,3
Temora_stylifera,species,adults,9.39e-5,marine,3
Acanthocyclops_vernalis,species,adults,4.01e-5,marine,3
Cyclops_bicuspidatus,species,adults,4.01e-5,marine,3
Cyclops_vernalis,species,adults,4.01e-5,marine,3
Eucyclops_agilis,species,adults,4.01e-5,marine,3
Halicyclops_magniceps,species,adults,4.01e-5,marine,3
Macrocyclops_sp.,genus,adults,4.01e-5,marine,3
Mesocyclops_edax,species,adults,4.01e-5,marine,3
Paracyclops_fibriatus,species,adults,4.01e-5,marine,3
Alteutha_depressa,species,adults,4.01e-5,marine,3
Ectinosoma_compressum,species,adults,4.01e-5,marine,3
Euterpina_acutifrons,species,adults,4.01e-5,marine,3
Harpacticus_gracilis,species,adults,4.01e-5,marine,3
Harpacticus_chelifer,species,adults,4.01e-5,marine,3
Metis_sp.,genus,adults,4.01e-5,marine,3
Scottolana_canadensis,species,adults,4.01e-5,marine,3
Tisbe_furcata,species,adults,4.01e-5,marine,3
Corycaeus_venustus,species,adults,4.01e-5,marine,3
Corycaeus_amazonicus,species,adults,4.01e-5,marine,3
Corycaeus_speciosus,species,adults,4.01e-5,marine,3
Farranula_gracilis,species,adults,4.01e-5,marine,3
Acartia_tonsa,species,adults,1.71891e-4,marine,3
Acartia_hudsonica,species,adults,1.71891e-4,marine,3
Oithona_colcarva,species,adults,0.012329401,marine,3
Metridia_princeps,species,adults,9.43705e-4,marine,3
Tortanus_discaudatus,species,adults,4.01e-5,marine,3
Diacyclops_thomasi,species,adults,6.96e-5,marine,3
Ectocyclops_phaleratus,species,adults,4.01e-5,marine,3
Canuella_elongata,species,adults,4.01e-5,marine,3
Clytemnestra_rostrata,species,adults,4.01e-5,marine,3
Diosaccus_tenuicornis,species,adults,4.01e-5,marine,3
Paralaophonte_brevirostris,species,adults,4.01e-5,marine,3
Robertsonia_chesapeakensis,species,adults,4.01e-5,marine,3
Zausodes_arenicolus,species,adults,4.01e-5,marine,3
Ergasilus_versicolor,species,adults,1.71891e-4,marine,3
Myicola_major,species,adults,4.01e-5,marine,3
Oncaea_sp.,genus,adults,4.01e-5,marine,3
Saphirella_sp.,genus,adults,4.01e-5,marine,3
Sapphirina_sp.,genus,adults,4.01e-5,marine,3
Caligus_sp.,genus,adults,1.37772e-4,marine,3
Edwardsia_elegans,species,adults,0.217374008,marine,2
Micrura_leidyi,species,adults,0.635462588,marine,3
Carinoma_tremaphorus,species,adults,0.300466371,marine,2
Alonella_sp.,genus,adults,4.01e-5,marine,3
Ceriodaphnia_lacustris,species,adults,9.39e-5,marine,3
Ceriodaphnia_quadrangula,species,adults,9.39e-5,marine,3
Daphnia_lumholtzi,species,adults,0.001726663,marine,3
Daphnia_pulex,species,adults,4.02758e-4,marine,3
Daphnia_retrocurva,species,adults,4.02758e-4,marine,3
Diaphanosoma_brachyurum,species,adults,4.02758e-4,marine,3
Diaphanosoma_leuchtenbergia,species,adults,4.02758e-4,marine,3
Eubosmina_coregoni,species,adults,1.37e-5,marine,3
Eubosmina_longispina,species,adults,1.37e-5,marine,3
Evadne_sp.,genus,adults,4.01e-5,marine,3
Ilyocryptus_spinifer,species,adults,4.02758e-4,marine,3
Lathonura_rectirostris,species,adults,4.02758e-4,marine,3
Latona_setifera,species,adults,4.02758e-4,marine,3
Monospilus_dispar,species,adults,4.02758e-4,marine,3
Pleuroxus_striatus,species,adults,4.01e-5,marine,3
Podon_polyphemoides,species,adults,4.01e-5,marine,3
Scapholeberis_kingi,species,adults,1.71891e-4,marine,3
Sida_crystallina,species,adults,4.02758e-4,marine,3
Alona_affinis,species,adults,4.02758e-4,marine,3
Alona_costata,species,adults,4.02758e-4,marine,3
Leptodora_kindtii,species,adults,0.007402367,marine,3
Bosmina_longirostris,species,adults,1.37e-5,marine,3
Camptocercus_rectirostris,species,adults,2.51e-5,marine,3
Chydorus_sp.,genus,adults,3.2e-6,marine,3
Leydigia_quadrangularis,species,adults,5.85e-6,marine,3
Penilia_avirostris,species,adults,2.51e-5,marine,3
Podon_intermedius,species,adults,4.01e-5,marine,3
Simocephalus_sp.,species,adults,4.02758e-4,marine,3
Ilyanassa_trivittata,species,adults,0.05070428,marine,2
Balanion_sp.,genus,NA,1.32e-8,marine,3
Bryozoan,NA,adults,2.75928e-4,marine,3
Limnoria_lignorum,species,adults,0.001177408,marine,2
Balanus_balanus,species,adults,0.021639787,marine,2
Aegathoa_medialis,species,adults,0.001177408,marine,2
Balanus_eburneus,species,adults,0.021639787,marine,2
Chiridotea_almyra,species,adults,0.001177408,marine,2
Cyathura_polita,species,adults,0.001177408,marine,3
Balanus_subalbius,species,adults,0.021639787,marine,2
Chiridotea_coeca,species,adults,0.008757316,marine,2
Edotea_triloba,species,adults,0.005047659,marine,2
Idotea_balthica,species,adults,0.021639787,marine,2
Sphaeroma_quadridentatum,species,adults,0.005047659,marine,2
Aurelia_aurita,species,adults,5.116275141,marine,3
Odostomia_sp,genus,adults,0.05070428,marine,2
Siliqua_costata,species,adults,1.56,marine,2
Mnemiopsis_leidyi,species,adults,0.102267923,marine,3
Beroe_ovata,species,adults,0.084766043,marine,3
Ceriantheopsis_americanus,species,adults,2.724287752,marine,2
Chrysaora_quinquecirrha,species,adults,0.635462588,marine,3
Clytia_sp.,genus,adults,0.011827192,marine,3
Cunina_sp.,genus,adults,0.05070428,marine,3
Cyanea_capillata,species,adults,0.635462588,marine,3
Diadumene_leucolena,species,adults,0.083298185,marine,2
Liriope_tetraphylla,species,adults,0.05070428,marine,3
Nemopsis_bachei,species,adults,0.006166158,marine,3
Rhopilema_verrilli,species,adults,5.497502439,marine,3
Sertularia_sp.,genus,adults,6.383290684,marine,2
Conopeum_tenuissimum,species,adults,1.06e-5,marine,2
Cliona_spp.,genus,adults,80,marine,2
Microciona_prolifera,species,adults,2.24287752,marine,2
Bowerbankia_gracilis,species,adults,2.51e-5,marine,2
Foraminifera,NA,adults,5.88e-5,marine,3
Balanus_improvisus,species,adults,0.021639787,marine,2
Semibalanus_balanoides,species,adults,0.021639787,marine,2
Anchoa_mitchilli,species,eggs,1.71891e-4,marine,3
Gobiosoma_bosc,species,larvae,1.71891e-4,marine,3
Clupea_harengus,species,eggs,1.71891e-4,marine,3
Calanus_finmarchicus,species,adults,1.71891e-4,marine,3
Acipenser_oxyrhynchus,species,adults,80000,marine,3
Acipenser_brevirostrum,species,adults,10000,marine,3
Alosa_sapidissima,species,adults,5500,marine,3
Alosa_mediocris,species,adults,765.0231,marine,3
Ameiurus_natalis,species,adults,140.2923052,marine,3
Ameiurus_catus,species,adults,406.315124,marine,3
Ameiurus_nebulosus,species,adults,515.0826374,marine,3
Anguilla_rostrata,species,adults,1495.335033,marine,3
Apeltes_quadracus,species,adults,2.801225404,marine,3
Astroscopus_guttatus,species,adults,477.042,marine,3
Brevoortia_tyrannus,species,adults,613.601893,marine,3
Carcharhinus_plumbeus,species,adults,26364.75338,marine,3
Centropristis_striata,species,adults,299.8853416,marine,3
Chasmodes_bosquianus,species,adults,16.0785593,marine,3
Cynoscion_regalis,species,adults,4535.92,marine,3
Cynoscion_nebulosus,species,adults,2267.96,marine,3
Gobiesox_strumosus,species,adults,3.069421576,marine,3
Gobiosoma_ginsburgi,species,adults,2.670119451,marine,3
Hippocampus_erectus,species,adults,10,marine,3
Hyporhamphus_meeki,species,adults,61.73871384,marine,3
Hypsoblennius_hentz,species,adults,16.0785593,marine,3
Ictalurus_furcatus,species,adults,17300.72357,marine,3
Ictalurus_punctatus,species,adults,8770.01,marine,3
Leiostomus_xanthurus,species,adults,169.4154268,marine,3
Lepisosteus_osseus,species,adults,12108.4688,marine,3
Lepomis_gibbosus,species,adults,27.8027859,marine,3
Lepomis_macrochirus,species,adults,55.9938437,marine,3
Micropogonias_undulatus,species,adults,389.5,marine,3
Morone_americana,species,adults,192.0478514,marine,3
Morone_saxatilis,species,adults,1155.4,marine,3
Opsanus_tau,species,adults,1026.03,marine,3
Paralichthys_dentatus,species,adults,1360.78,marine,3
Perca_flavescens,species,adults,407.5,marine,3
Pogonias_cromis,species,adults,1778.46,marine,3
Pomatomus_saltatrix,species,adults,11746.4,marine,3
Prionotus_evolans,species,adults,526.5,marine,3
Rachycentron_canadum,species,adults,17300.72357,marine,3
Rhinoptera_bonasus,species,adults,8318.446801,marine,3
Salvelinus_fontinalis,species,adults,300.6157202,marine,3
Sciaenops_ocellatus,species,adults,2852.033213,marine,3
Scomber_japonicus,species,adults,286.8829086,marine,3
Scomberomorus_cavalla,species,adults,17300.72357,marine,3
Scomberomorus_maculatus,species,adults,2852.033213,marine,3
Selene_vomer,species,adults,260.56,marine,3
Sphoeroides_maculatus,species,adults,216.4776582,marine,3
Strongylura_marina,species,adults,344.86,marine,3
Syngnathus_floridae,species,adults,1.716711787,marine,3
Syngnathus_fuscus,species,adults,2.76308728,marine,3
Tautoga_onitis,species,adults,626.38,marine,3
Trinectes_maculatus,species,adults,25.00665088,marine,3
Plecoptera,order,adults,0.342823115,marine,3
Trichoptera,NA,adults,0.028221392,marine,3
Chironomidae,family,adults,0.195614696,marine,3
Chaoboridae,family,adults,0.050638714,marine,3
Sciomyzidae,family,adults,0.028221392,marine,3
Psychodidae,family,adults,0.002160431,marine,3
Anchoa_hepsetus,species,adults,15.96052292,marine,3
Alosa_pseudoharengus,species,adults,360,marine,3
Ictalurus_nebulosus,species,adults,213.09,marine,3
Corynoneura_sp,genus,adults,3.483e-4,marine,3
Eukiefferiella_sp.,genus,adults,0.005,marine,3
Stenotomus_chrysops,species,adults,353.28125,marine,3
Etrumeus_teres,species,adults,133.93,marine,3
Raja_eglanteria,species,adults,2022.829368,marine,3
Leptogorgia_virgulata,species,adults,NA,marine,2
Bairdiella_chrysoura,species,adults,226,marine,3
Eucinostomus_gula,species,adults,80.88358664,marine,3
Lagodon_rhomboides,species,adults,155.73,marine,3
Menidia_menidia,species,adults,28.89233175,marine,3
Menticirrhus_americanus,species,adults,259.21,marine,3
Menticirrhus_saxatilis,species,adults,297.27,marine,3
Opisthonema_oglinum,species,adults,81.02,marine,3
Orthopristis_chrysoptera,species,adults,199.42,marine,3
Peprilus_triacanthus,species,adults,202.6,marine,3
Synodus_foetens,species,adults,191.8929271,marine,3
Urophycis_regius,species,adults,111.57312400000001,marine,3
Ammodytes_americanus,species,adults,256.4190408,marine,3
Microgobius_thalassinus,species,adults,2.670119451,marine,3
Monacanthus_hispidus,species,adults,64.39,marine,3
Prionotus_carolinus,species,adults,526.5,marine,3
Symphurus_plagiusa,species,adults,58.01209291,marine,3
Actinophrys_sol,species,NA,5.95e-8,marine,3
Mugil_cephalus,species,adults,1533.98,marine,3
Oligoplites_sp,genus,adults,105.82,marine,3
Tanaidacea,order,adults,1.71891e-4,marine,3
Asterias_forbesi,species,adults,0.931902772,marine,2
Gadus_morhua,species,adults,10600,marine,3
Enchelyopus_cimbrius,species,adults,135.5210199,marine,3
Glyptocephalus_cynoglossus,species,adults,43.37,marine,3
Goniada,genus,adults,0.377127891,marine,2
Liparis_liparis,species,adults,5.1192,marine,3
Melanogrammus_aeglefinus,species,adults,392.72,marine,3
Pandalus_borealis,species,adults,0.33409084,marine,3
Pholis_gunnellus,species,adults,15.23743533,marine,3
Sebastes_marinus,species,adults,1782.405,marine,3
Pollachius_virens,species,adults,585.98,marine,3
Cottus_sp.,genus,adults,71.39182572,marine,3
Gasterosteus_aculeatus,species,adults,1.682419866,marine,3
Tropocyclops_prasinus,species,adults,9.39e-5,marine,3
Myrophis_punctatus,species,adults,39.47835347,marine,3
Peprilus_alepidotus,species,adults,102.94,marine,3
Prionotus_tribulus,species,adults,526.5,marine,3
Squalus_acanthias,species,adults,3628.74,marine,3
Erichsonella_attenuata,species,adults,0.002042716,marine,2
Leucon_americanus,species,adults,0.001177408,marine,3
Alosa_aestivalis,species,adults,141.1931837,marine,3
Cyprinodon_variegatus,species,adults,2.70769687,marine,3
Dorosoma_cepedianum,species,adults,637.61,marine,3
Etheostoma_olmstedi,species,adults,5.055466278,marine,3
Fundulus_majalis,species,adults,80.88358664,marine,3
Gambusia_affinis,species,adults,2.537125237,marine,3
Lucania_parva,species,adults,2.216074192,marine,3
Notropis_hudsonius,species,adults,5.232685691,marine,3
Molgula_manhattensis,species,adults,0.14822689,marine,2
Diastylis_quadrispinosa,species,adults,0.001726663,marine,3
Carcinus_maenas,species,adults,200,marine,2
Homarus_americanus,species,adults,20000,marine,2
Chilomycterus_schoepfi,species,adults,318.8049674,marine,3
Dasyatis_centroura,species,adults,17300.72357,marine,3
Mustelus_canis,species,adults,3606.79,marine,3
Ophidion_marginatum,species,adults,14.54514977,marine,3
Scophthalmus_aquosus,species,adults,1416.741121,marine,3
Bugula_neritina,species,adults,3.21e-5,marine,2
Mellita_quinquiesperforata,species,adults,1.288127529,marine,2
Diplectrum_bivittatum,species,adults,40.9740019,marine,3
Diplectrum_formosum,species,adults,72.08,marine,3
Selar_crumenophthalmus,species,adults,131.45,marine,3
Euphausiacea,order,adults,1.004,marine,3
Mullus_auratus,species,adults,51.34469182,marine,3
Portunus_spinicarpus,species,adults,29.8,marine,2
Lepophidium_sp.,genus,adults,41.45201677,marine,3
Polymixia_sp.,genus,adults,64.38,marine,3
Rhomboplites_aurorubens,species,adults,167.85,marine,3
Syacium_papillosum,species,adults,169.4154268,marine,3
Synagrops_bellus,species,adults,123.597836,marine,3
Trachurus_lathami,species,adults,221.26,marine,3
Upeneus_parvus,species,adults,169.4154268,marine,3
Engyophrys_senta,species,adults,24.35621003,marine,3
Haemulon_aurolineatum,species,adults,80.48,marine,3
Pristipomoides_aquilonaris,species,adults,169.4154268,marine,3
Trichiurus_lepturus,species,adults,997.63,marine,3
Micropterus_salmoides,species,adults,1006.004777,marine,3
Lota_lota,species,adults,54.41,marine,3
Pimephales_notatus,species,adults,1.682419866,marine,3
Cyprinella_spiloptera,species,adults,14.57427732,marine,3
Pomoxis_nigromaculatus,species,adults,319.69,marine,3
Echinarachnius_parma,species,adults,10,marine,2
Chthamalus_fragilis,species,adults,0.005047659,marine,3
Malaclemys_terrapin,species,adults,454,marine,2
Retusa_sp.,genus,adults,4.02758e-4,marine,3
Cucumaria_pulcherrima,species,adults,0.092771797,marine,3
Tursiops_truncatus,species,adults,200000,marine,3
Aluterus_schoepfi,species,adults,527.6043333,marine,3
Caranx_crysos,species,adults,219.5850859,marine,2
Caranx_hippos,species,adults,6985.98,marine,2
Carcharhinus_obscurus,species,adults,62943.79939,marine,3
Carpiodes_cyprinus,species,adults,1879.010519,marine,3
Centrarchus_macropterus,species,adults,62.50465,marine,3
Chaetodipterus_faber,species,adults,1847.310945,marine,3
Cyprinella_analostana,species,adults,4.952854427,marine,3
Dorosoma_petenense,species,adults,99.42,marine,3
Elops_saurus,species,adults,1552.69,marine,3
Enneacanthus_gloriosus,species,adults,12.70707566,marine,3
Erimyzon_oblongus,species,adults,75.76,marine,3
Fistularia_tabacaria,species,adults,486.4871785,marine,2
Fundulus_diaphanus,species,adults,8.701839673,marine,3
Fundulus_heteroclitus,species,adults,45.0963489,marine,3
Lepomis_auritus,species,adults,34.77001811,marine,NA
Lophius_americanus,species,adults,13986.88,marine,2
Luxilus_cornutus,species,adults,15.6216271,marine,3
Membras_martinica,species,adults,7.676346655,marine,3
Menidia_beryllina,species,adults,9.737600417,marine,3
Pseudopleuronectes_americanus,species,adults,575.1,marine,3
Semotilus_corporalis,species,adults,417.5965404,marine,3
Squatina_dumeril,species,adults,5000,marine,2
Trachinotus_falcatus,species,adults,15348.82944,marine,2
Esox_lucius,species,adults,538.87,marine,3
Esox_masquinongy,species,adults,6929.01,marine,3
Eubosmina_leuchtenbergia,species,adults,1.37e-5,marine,3
Melanitta_perspicillata,species,adults,1440.766138,marine,2
Sclerodactyla_briareus,species,adults,36.44895371,marine,3
Cancer_borealis,species,adults,200,marine,2
fish_larvae,NA,larvae,0.001177408,marine,3
