consumer,resource,NA,NA,NA,NA
Chthamalus_stellatus,species,NA,0.010232,marine,NA
Akera_bullata,species,NA,0.18107,marine,NA
Anomia_ephippium,species,NA,0.21737,marine,NA
Pagurus_bernhardus,species,NA,0.070086,marine,NA
Pagurus_prideauxi,species,NA,0.010232,marine,NA
Littorina_saxatilis,species,NA,0.010232,marine,NA
Littorina_obtusata,species,NA,0.011827,marine,NA
Littorina_neritoides,species,NA,0.0040458,marine,NA
Aphrodite_aculeata,species,NA,0.63546,marine,2
Spirobis_cuneatus,species,NA,0.0010339,marine,2
Spirobis_spirobis,species,NA,0.0011285,marine,2
Circeis_armoricana,species,NA,0.011827,marine,2
Janua_pagenstecheri,species,NA,2.3053e-4,marine,2
Lumbrinereis,species,NA,3.0182,marine,2
Polynoidae,family,NA,0.63546,marine,2
Hediste_diversicolor,species,NA,2.7243,marine,2
Nereis_virens,species,NA,0.37713,marine,2
Sabellidae,family,NA,0.63546,marine,2
Lanice_conchilega,species,NA,4.3528,marine,2
Eumida_sanguinea,species,NA,0.30047,marine,2
Eulalia_virdis,species,NA,1.489,marine,2
Cirratulus_cirratus,species,NA,0.9319,marine,2
Lepidonotos_squamatus,species,NA,0.14823,marine,2
Ophiothrix_fragilis,species,NA,0.77627,marine,2
Limacia_clavigeria,species,NA,0.02164,marine,3
Carcinus_maenas,species,NA,0.059727,marine,2
Polycera_quadrilineata,species,NA,0.11881,marine,2
Onchidoris_bilamellata,species,NA,0.092772,marine,2
Coryphella_pellucida,species,NA,0.034575,marine,2
Hinia_incrassata,species,NA,0.0074024,marine,NA
Venus_fasciata,species,NA,0.034575,marine,NA
Venus_striatula,species,NA,0.092772,marine,NA
Marthasterias_glacialis,species,NA,0.27284,marine,2
Asterina_gibbosa,species,NA,0.14823,marine,2
Paracentrotus_lividus,species,NA,0.26729,marine,2
Cancer_pagurus,species,NA,0.53339,marine,2
Necora_puber,species,NA,0.080569,marine,2
Xantho_incisus,species,NA,0.026435,marine,2
Liocarcinus_depurator,species,NA,0.63546,marine,2
Liocarcinus_arcuatus,species,NA,0.050704,marine,2
Cordylophora_caspia,species,NA,0.63546,marine,2
Asterina_phylactica,species,NA,0.011827,marine,2
Abra_alba,species,NA,0.0017267,marine,NA
Bugula_flabellata,species,NA,0.63546,marine,2
Callopora_auriata,species,NA,0.0040458,marine,2
Callopora_craticula,species,NA,0.00793,marine,2
Callopora_dumerlii,species,NA,0.0099274,marine,2
Callopora_lineata,species,NA,0.0080649,marine,2
Callophora_rylandi,species,NA,0.023975,marine,2
Celleporella_hyalina,species,NA,0.0074024,marine,2
Chorizopora_brongniartii,species,NA,0.0077963,marine,2
Cribrilina_cryptooecium,species,NA,0.024944,marine,2
Cribrilina_punctata,species,NA,0.021188,marine,2
Escharella_ventricosa,species,NA,0.054319,marine,2
Schizoporella_unicornis,species,NA,0.054319,marine,2
Scrupocellaria_reptans,species,NA,0.0093328,marine,2
Smittoidea_amplissima,species,NA,0.023975,marine,2
Umbonua_ovicellata,species,NA,0.0050477,marine,2
Crisia_denticula,species,NA,0.034575,marine,2
Disporella_hispida,species,NA,0.017345,marine,2
Filicrisia_geniculata,species,NA,0.02164,marine,2
Caryophyllia_smithii,species,NA,0.02164,marine,2
Asterias_rubens,species,NA,3.0182,marine,2
Echinus_esculentus,species,NA,0.63546,marine,2
Henricia_oculata,species,NA,0.77627,marine,2
Luidia_ciliaris,species,NA,6.3833,marine,2
Botrylloides_leachii,species,NA,0.054319,marine,2
Botryllus_schlosseri,species,NA,0.031735,marine,2
Lissoclinum_perforatum,species,NA,0.050704,marine,2
Echinocardium_cordatum,species,NA,0.25716,marine,2
Psammechinus_miliaris,species,NA,0.63546,marine,2
Gammarellus_angulosus,species,NA,0.011827,marine,2
Gammaropsis_maculata,species,NA,0.0050477,marine,2
Gammarus_insensiblis,species,NA,0.0074024,marine,2
Gammarus_salinus,species,NA,0.0050477,marine,2
Sardina_pilchardus,species,NA,76.65,marine,3
Raja_clavata,NA,NA,2014.8,marine,3
Zeus_faber,species,NA,58.518,marine,3
Cepola_macrophthalma,species,NA,34.32,marine,3
Belone_belone,species,NA,429.24,marine,3
Scomber_scombrus,species,NA,3400,marine,3
Parablennius_gattorugine,species,NA,514.79,marine,3
Ammodytes_tobianus,species,NA,199.09,marine,3
Entelurus_aequoreus,species,NA,432,marine,3
Gaidropsarus_mediterraneus,species,NA,555.32,marine,3
Lepadogaster_candolii,species,NA,12.11,marine,3
Balistes_carolinensis,species,NA,6150,marine,3
Gobius_niger,species,NA,78.15,marine,3
Gobius_paganellus,species,NA,23.06,marine,3
Taurulus_bubalis,species,NA,240.63,marine,3
Callionymus_lyra,species,NA,14.78,marine,3
Gobius_couchi,species,NA,5.39,marine,3
Aphia_minuta,species,NA,1.08,marine,3
Lesueurigobius_friesii,species,NA,21.4,marine,3
Crystallogobius_linearis,species,NA,1.08,marine,3
Gobius_cruentatus,species,NA,70.19,marine,3
Thorogobius_ephippiatus,species,NA,23.56,marine,3
Conger_conger,species,NA,10100,marine,3
Spinachia_spinachia,species,NA,22.36,marine,3
Trisopterus_minutus,species,NA,648.07,marine,3
Gaidropsarus_vulgaris,species,NA,1972.3,marine,3
Labrus_bergylta,species,NA,4350,marine,3
Labrus_mixtus,species,NA,992.83,marine,3
Centrolabrus_exoletus,species,NA,47.15,marine,3
Pollachius_pollachius,species,NA,18100,marine,3
Scyliorhinus_canicula,species,NA,1360,marine,3
Scyliorhinus_stellaris,species,NA,12091,marine,3
Ctenolabrus_rupestris,species,NA,47.15,marine,3
Symphodus_melops,species,NA,235.21,marine,3
Salmo_trutta,species,NA,50000,marine,3
Anguilla_anguilla,species,NA,6599,marine,3
Molva_molva,species,NA,45000,marine,3
Lipophrys_pholis,species,NA,251.1,marine,3
Coryphoblennius_galerita,species,NA,3.92,marine,3
Pagellus_bogaraveo,species,NA,4000,marine,3
Solea_solea,species,NA,4667.8,marine,3
Microstomus_kitt,species,NA,2950,marine,3
Platichthys_flesus,species,NA,14000,marine,3
Pleuronectes_platessa,species,NA,7000,marine,3
Limanda_limanda,species,NA,1000,marine,3
Arnoglossus_laterna,species,NA,131.17,marine,3
Phrynorhombus_norvegicus,species,NA,27.29,marine,3
Zeugopterus_punctatus,species,NA,347.48,marine,3
Pholis_gunnellus,species,NA,71.2,marine,3
Chelon_labrosus,species,NA,4500,marine,3
Atherina_presbyter,species,NA,60.92,marine,3
Eutrigla_gurnardus,species,NA,956,marine,3
Myoxocephalus_scorpius,species,NA,16048,marine,3
Cyclopterus_lumpus,species,NA,9500,marine,3
Liparis_montagui,species,NA,52.19,marine,3
Hyperoplus_lanceolatus,species,NA,166.84,marine,3
Hyperoplus_immaculatus,species,NA,132.91,marine,3
Mullus_surmuletus,species,NA,1000,marine,3
Trachurus_trachurus,species,NA,2000,marine,3
Ciliata_mustela,species,NA,100,marine,3
Trisopterus_luscus,species,NA,1501.9,marine,3
Pollachius_virens,species,NA,32000,marine,3
Merlangius_merlangius,species,NA,3110,marine,3
Gadhus_morhua,species,NA,96000,marine,3
Psetta_maxima,species,NA,25000,marine,3
Scophthalmus_rhombus,species,NA,8000,marine,3
Galathea_squamifera,species,NA,0.25716,marine,3
Pandalus_montagui,species,NA,1.7051,marine,3
Sprattus_sprattus,species,NA,33.63,marine,3
Clupea_harengus,species,NA,1050,marine,3
Apherusa_jurinei,species,NA,0.0017267,marine,3
Colomastix_pusilla,species,NA,0.0011774,marine,3
Jassa_falcata,species,NA,0.0023867,marine,3
Parajassa_pelagica,species,NA,0.0011774,marine,3
Podocerus_variegatus,species,NA,0.034575,marine,3
Tritaeta_gibbosa,species,NA,0.0061662,marine,3
Caprella_penantis,species,NA,0.029021,marine,3
Caprella_fretensis,species,NA,0.0087573,marine,3
Caprella_linearis,species,NA,0.026435,marine,3
Cheirocratus_sundevalli,species,NA,4.01e-5,marine,3
Leptocheirus_pectinatus,species,NA,7.3691e-4,marine,3
Leptocheirus_tricristatus,species,NA,0.0011774,marine,3
Melita_palmata,species,NA,0.013544,marine,3
Ampelisca_brevicornis,species,NA,0.0074024,marine,3
Leptocheirus_hirsutimanus,species,NA,7.3691e-4,marine,3
Leucothoe_incisa,species,NA,0.0023867,marine,3
Leucothoe_lilljeborgi,species,NA,0.0074024,marine,3
Metaphoxus_fultoni,species,NA,6.9876e-4,marine,3
Orchestia_gammarellus,species,NA,9.4371e-4,marine,3
Orchestia_mediterranea,species,NA,7.7613e-4,marine,3
Hyale_prevostii,species,NA,0.0029956,marine,3
Hyale_stebbingi,species,NA,0.0034131,marine,3
Gitana_sarsi,species,NA,4.3147e-4,marine,3
Corophium_bonnellii,species,NA,0.0014383,marine,3
Corophium_sextonae,species,NA,9.4371e-4,marine,3
Orchomene_nana,species,NA,0.0011774,marine,3
Stenothoe_monoculoides,species,NA,0.0014383,marine,3
Iphimedia_minuta,species,NA,0.0017267,marine,3
Iphimedia_nexa,species,NA,0.0087573,marine,3
Iphimedia_perplexa,species,NA,0.0031592,marine,3
Amphilochus_neopolitanus,species,NA,0.0012274,marine,3
Microdeutopus_chelifer,species,NA,0.0025321,marine,3
Apherusa_bispinosa,species,NA,0.0014938,marine,3
Corophium_acutum,species,NA,0.017345,marine,3
Hyale_perieri,species,NA,0.0043342,marine,3
Hyale_pontica,species,NA,0.0028366,marine,3
Jassa_marmorata,species,NA,0.0023157,marine,3
Microjassa_cumbrensis,species,NA,3.7508e-4,marine,3
Liljeborgia_kinahani,species,NA,1.3777e-4,marine,3
Orchomene_humilis,species,NA,0.0031592,marine,3
Tryphosella_sarsi,species,NA,3.4844e-4,marine,3
Melita_hergensis,species,NA,0.0050477,marine,3
Stenula_rubrovittata,species,NA,0.0011774,marine,3
Ampelisca_diadema,species,NA,0.0061662,marine,3
Urothoe_elegans,species,NA,8.1642e-4,marine,3
Caprella_acanthifera,species,NA,0.0087573,marine,3
Phtisica_marina,species,NA,0.034575,marine,3
Pseudoprotella_phasma,species,NA,0.034575,marine,3
Hyperia_galba,species,NA,0.0074024,marine,3
Themisto_gracilipes,species,NA,0.0080649,marine,3
Dicata_odhneri,species,NA,0.0087573,marine,3
Archidoris_pseudoargus,species,NA,0.9319,marine,3
Coryphella_pedata,species,NA,0.011827,marine,3
Acanthodoris_pilosa,species,NA,0.30047,marine,3
Adalaria_proximata,species,NA,0.015383,marine,3
Ocenebra_erinacea,species,NA,0.14823,marine,NA
Cerithiopsis_tubercularis,species,NA,0.0023867,marine,NA
Glycimeris_glycimeris,species,NA,0.050704,marine,NA
Helcion_pellucidum,species,NA,0.02164,marine,NA
Lepsiella_albomarginata,species,NA,0.02164,marine,NA
Mytilus_galloprovincialis,species,NA,0.25716,marine,NA
Thyasira_flexuosa,species,NA,0.0050477,marine,NA
Philine_aperta,species,NA,0.050704,marine,NA
Liocarcinus_corrugatus,species,NA,0.10799,marine,2
Nephrops_norvegicus,species,NA,3.0182,marine,2
Galathea_strigosa,species,NA,0.9319,marine,2
Homarus_gammarus,species,NA,18.661,marine,2
Maja_squinado,species,NA,2.7243,marine,2
Hyas_araneus,species,NA,0.70402,marine,2
Hyas_coarctatus,species,NA,0.22505,marine,2
Aslia_lefevrei,species,NA,1.489,marine,2
Syngnathus_rostellatus,species,NA,2.69,marine,3
Syngnathus_acus,species,NA,216.5,marine,3
Gasterosteus_aculeatus,species,NA,20,marine,3
Salmo_salar,species,NA,46800,marine,3
Apodemus_sylvaticus,species,NA,106.54,marine,2
Sorex_minutus,species,NA,24.946,marine,2
Rattus_norvegicus,species,NA,1328.8,marine,2
Rana_temporaria,species,NA,92.516,marine,2
Triturus_vulgaris,species,NA,138.21,marine,2
Anemonia_sulcata,species,NA,0.092772,marine,3
Squatina_squatina,species,NA,20325,marine,3
Cetorhinus_maximus,species,NA,4000000,marine,3
Hippocampus_hippocampus,species,NA,5.06,marine,3
Lutra_lutra,species,NA,10100,marine,2
Halichoerus_grypus,species,NA,173000,marine,3
Corvus_corone,species,NA,989.11,marine,NA
Larus_marinus,species,NA,2000,marine,NA
Larus_argentatus,species,NA,2367,marine,NA
Ardea_cinera,species,NA,4009.7,marine,2
Phalacrocorax_aristotelis,species,NA,2568.7,marine,2
Phalacrocorax_carbo,species,NA,4290.4,marine,2
